ID_TRAIN,NB_EMPT,R_ATD,DUREE,PRT_VAL,AGE_D,REV_BT,REV_NET,TYP_RES,ST_EMPL,MNT_EPAR,NB_ER_6MS,NB_ER_12MS,NB_DEC_12MS,NB_OPER,NB_COUR,NB_INTR_1M,NB_INTR_12M,PIR_DEL,NB_DEL_30,NB_DEL_60,NB_DEL_90,MNT_PASS,MNT_ACT,MNT_AUT_REN,MNT_UTIL_REN,NB_SATI,TYP_FIN,MNT_DEMANDE,DEFAULT,PROFIT_LOSS
5000173,1,0.03,3,0.45,28,68000,42000,A,T,182716,0,0,0,6,2,0,0,0,0,0,0,0,182716,63000,56391,6,AUTO,15700,1,-4397.993803
5000174,1,0.38,1,1,42,105000,73000,P,R,88316,0,0,0,10,8,0,0,0,0,0,0,181352,242344,13000,0,8,AUTO,13000,0,650
5000175,1,0.32,4,0.9,23,98000,73000,A,R,729,3,3,4,5,5,4,4,2,0,0,0,22770,23002,500,500,4,AUTO,12400,1,-12369.53348
5000176,1,0.33,3,0.99,49,61000,51000,L,R,14061,0,0,0,8,3,0,0,0,0,0,0,18451,19142,28000,187,8,AUTO,9700,0,485
5000177,1,0.37,4,0.65,,123000,89000,L,T,64685,0,0,0,5,2,0,0,0,0,0,0,1599,64685,4000,0,5,AUTO,26600,0,1330
5000178,1,0.37,4,1,76,157000,99000,L,R,59009,0,0,0,3,2,0,0,0,0,0,0,0,72747,2000,602,3,AUTO,29500,0,1475
5000179,2,0.9,5,1,,24000,14000,L,P,16703,0,0,4,8,3,0,0,0,0,2,5,248638,276994,2000,236,7,AUTO,38200,1,-33737.81
5000180,2,0.21,4,1,44,68000,60000,L,P,23167,0,0,0,5,2,0,0,0,0,0,0,15440,23167,11000,7249,5,AUTO,30000,0,1500
5000181,1,0.1,1,1,24,144000,120000,L,T,89344,0,2,0,7,4,0,0,0,0,0,0,19698,440055,2000,740,6,AUTO,15800,0,790
5000182,1,0.16,5,0.54,75,92000,56000,P,P,71668,0,0,0,6,3,0,0,0,0,0,0,325145,830897,17000,121,5,AUTO,38200,0,1910
5000183,1,0.14,5,1,44,37000,21000,L,T,26859,0,1,0,0,0,0,0,0,0,0,0,24606,26859,0,0,0,AUTO,19300,1,-7991.904223
5000184,1,0.24,5,1,32,52000,33000,P,R,167,1,1,0,9,8,0,0,0,0,0,0,4735,6180,10000,9304,8,AUTO,7300,0,365
5000185,1,0.42,5,1,,103000,89000,L,P,125211,0,0,0,12,7,0,0,0,0,2,0,8613,125211,500,168,10,AUTO,5100,0,255
5000186,2,0.34,4,0.7,31,107000,62000,L,P,54593,0,0,0,6,4,0,0,0,0,0,0,181657,190824,1000,1000,6,AUTO,28200,0,1410
5000187,1,0.37,2,0.64,67,88000,60000,L,P,201971,0,0,0,6,6,0,0,0,0,0,0,31761,704082,4000,411,6,AUTO,8700,0,435
5000188,2,0.29,1,1,40,34000,27000,L,P,26913,0,0,0,3,3,1,1,0,0,0,0,2042,26913,43000,43000,3,AUTO,39400,0,1970
5000189,2,0.34,5,1,20,14000,9000,A,R,1744,3,3,0,14,6,0,0,0,0,0,0,92933,98207,8500,6247,12,AUTO,20900,0,1045
5000190,1,0.03,5,1,45,106000,72000,P,R,57681,0,0,0,4,3,0,0,0,0,0,0,32992,146036,10000,9528,3,AUTO,19200,0,960
5000191,1,0.21,4,0.78,32,70000,63000,L,P,218079,3,4,0,10,8,2,2,0,0,0,0,3583,218079,2500,1203,8,AUTO,30300,0,1515
5000192,1,0.34,3,0.71,34,64000,52000,A,R,52410,0,0,0,7,2,0,0,0,0,0,0,43945,291966,10000,0,6,AUTO,38700,0,1935
5000193,2,0.45,5,1,27,20000,13000,L,R,14214,0,0,0,5,4,0,0,0,0,0,0,0,14214,2000,2000,4,AUTO,7300,1,-4522.303466
5000194,1,0.08,4,1,28,58000,47000,L,,149785,0,0,0,13,8,0,0,0,0,0,2,250380,262083,1000,1000,10,AUTO,37800,0,1890
5000195,1,0.94,2,1,28,88000,69000,L,R,46801,3,6,0,12,8,0,0,0,0,0,0,45902,67799,2500,416,10,AUTO,6600,0,330
5000196,1,0.42,4,1,19,40000,33000,A,P,50368,0,1,0,13,6,0,0,0,0,0,0,17149,50368,5500,175,12,AUTO,17000,0,850
5000197,1,0.38,3,0.69,29,91000,57000,A,R,127725,0,0,0,4,3,0,0,0,0,0,0,2420,369267,1000,154,3,AUTO,15700,0,785
5000198,1,0.05,4,0.54,25,33000,22000,L,P,1395,0,0,0,8,6,0,0,0,0,0,0,1177,3323,13000,12999,8,AUTO,14600,0,730
5000199,1,0.38,6,1,35,72000,57000,L,R,125787,0,0,0,9,3,0,0,0,0,0,0,8432,125787,7000,457,8,AUTO,11800,0,590
5000200,1,0.34,7,1,26,68000,41000,L,P,107623,2,2,0,10,8,0,0,0,0,0,0,41070,135121,1000,241,8,AUTO,21200,0,1060
5000201,1,0.69,5,1,39,32000,22000,A,P,2965,0,2,0,5,5,0,0,0,0,0,0,17923,2965,2000,1977,5,AUTO,30000,0,1500
5000202,1,0.35,3,1,41,72000,46000,L,P,212175,0,0,0,9,8,0,0,0,0,0,0,317028,346292,500,0,8,AUTO,20800,0,1040
5000203,1,0.36,4,0.77,76,70000,57000,P,P,38862,0,0,0,4,2,0,0,0,4,0,0,12180,38862,74000,73999,4,AUTO,17700,0,885
5000204,2,0.39,5,1,25,51000,29000,A,R,24806,0,0,2,10,9,0,0,0,0,1,0,5729,60350,1500,1500,8,AUTO,16900,0,845
5000205,2,0.42,1,1,18,54000,49000,L,P,15509,0,0,0,3,1,0,0,0,0,0,0,88708,91545,14500,13939,3,AUTO,16700,0,835
5000206,1,0.4,3,1,54,45000,37000,A,R,218815,2,2,0,5,4,0,0,0,0,0,0,11506,458078,9000,9000,3,AUTO,17600,0,880
5000207,1,0.25,5,1,43,61000,36000,P,R,632,0,0,0,6,6,0,0,0,0,0,0,271241,429625,9000,9000,5,AUTO,11100,0,555
5000208,1,0.24,5,1,39,38000,25000,L,R,153843,0,3,0,6,2,0,0,0,2,0,0,4295,153843,1000,758,5,AUTO,21600,0,1080
5000209,1,0.28,2,1,18,52000,30000,A,P,69043,0,0,0,13,6,0,0,0,0,0,0,2245,69043,2000,2000,11,AUTO,31400,0,1570
5000210,1,0.28,3,1,27,39000,23000,A,R,155828,0,0,0,1,0,0,0,0,0,0,0,79309,155828,0,0,1,AUTO,33500,0,1675
5000211,1,0.21,3,1,24,40000,31000,L,P,84363,0,0,0,6,5,0,0,0,1,6,0,3723,109783,7000,5704,4,AUTO,27900,0,1395
5000212,1,0.01,4,0.68,46,51000,34000,P,R,229639,0,0,0,5,2,0,0,0,0,0,0,121870,270497,5500,2015,5,AUTO,10200,0,510
5000213,1,0.19,4,1,59,45000,34000,L,P,23863,0,0,0,4,0,5,5,0,0,0,2,19215,23863,0,0,3,AUTO,30000,0,1500
5000214,1,0.46,7,0.92,28,96000,75000,A,R,6585,0,0,0,7,5,0,0,0,0,0,0,30387,369153,2500,716,4,AUTO,31000,0,1550
5000215,1,0.26,3,0.44,51,92000,63000,L,R,153750,0,0,0,6,6,0,0,0,0,0,0,238169,441230,3000,0,5,AUTO,7100,0,355
5000216,1,0.29,1,1,20,47000,39000,A,P,74611,0,0,0,2,0,0,0,0,0,0,0,0,74611,0,0,2,AUTO,24200,0,1210
5000217,1,0,5,0.59,25,66000,41000,L,P,49468,0,0,0,4,2,0,0,0,2,0,0,16144,49468,28500,0,3,AUTO,8600,0,430
5000218,1,0.34,2,1,27,54000,33000,L,R,798,0,0,0,10,9,0,0,0,0,0,0,5229,798,11500,540,10,AUTO,9000,0,450
5000219,1,0.26,4,1,18,44000,36000,A,R,34336,0,0,0,10,8,0,0,0,0,0,1,9033,34336,1000,531,8,AUTO,30600,1,-28363.02182
5000220,1,0.32,5,1,33,113000,75000,L,P,5691,3,3,0,4,1,1,1,0,0,0,0,178156,178380,18500,18499,4,AUTO,14300,0,715
5000221,1,0.46,3,1,20,64000,47000,L,R,148252,0,0,0,11,11,0,0,2,0,6,0,18112,423090,7000,3978,10,AUTO,7400,0,370
5000222,1,0.18,4,0.92,21,39000,30000,A,R,65193,0,0,0,1,0,0,0,0,0,0,0,1434,65193,0,0,1,AUTO,5200,0,260
5000223,1,0.46,2,1,35,44000,35000,P,P,220304,0,0,0,9,9,0,0,0,0,1,0,85669,220304,4000,1526,8,AUTO,31700,0,1585
5000224,1,0.1,4,1,49,26000,23000,A,R,51746,0,0,0,8,5,0,0,0,0,0,0,139428,223022,8000,0,7,AUTO,31500,0,1575
5000225,1,0.49,2,1,18,92000,75000,P,P,13725,0,0,0,11,10,0,0,0,0,0,0,152727,371204,11000,10999,0,AUTO,9500,0,475
5000226,1,0.53,4,1,56,23000,15000,L,,13322,0,0,0,4,4,1,1,0,0,0,0,260,19265,23000,0,3,AUTO,29100,0,1455
5000227,2,0.38,5,1,32,57000,46000,P,R,35069,0,0,0,6,2,0,0,0,0,0,0,116646,225223,29500,182,5,AUTO,24600,0,1230
5000228,1,0.44,4,1,22,61000,40000,L,,13908,0,0,0,13,11,0,0,0,0,0,0,0,213270,3500,43,12,AUTO,26600,0,1330
5000229,1,0.48,5,1,56,15000,12000,L,P,135962,0,0,0,7,7,0,0,0,0,0,0,2779,135962,17000,1458,6,AUTO,34200,0,1710
5000230,1,0,2,1,23,48000,36000,P,T,4823,0,0,0,8,1,0,0,0,0,0,0,169365,174930,3000,2999,7,AUTO,12800,0,640
5000231,1,0.56,3,1,45,59000,40000,A,P,77055,1,1,0,1,0,0,0,0,0,0,0,5474,77055,0,0,1,AUTO,14900,0,745
5000232,1,0.41,2,1,49,121000,84000,L,R,891,0,0,0,7,7,0,0,0,0,0,0,356967,475614,3500,1617,6,AUTO,28000,0,1400
5000233,1,0.29,3,1,47,12000,10000,L,R,19845,0,0,0,4,1,0,0,0,0,0,0,495150,531910,3500,177,3,AUTO,32300,0,1615
5000234,2,0.53,4,0.77,20,8000,5000,L,P,357,0,0,0,7,7,0,0,0,0,0,0,2242,357,1000,512,6,AUTO,24900,0,1245
5000235,2,0.3,4,1,18,15000,10000,L,,4435,0,0,0,4,4,0,0,0,0,0,0,322162,594592,6000,3753,3,AUTO,9600,0,480
5000236,1,0.52,5,1,20,4000,2000,A,R,1559,0,4,0,9,8,5,5,0,0,0,0,19229,1559,66500,46897,7,AUTO,13000,0,650
5000237,1,0.33,4,1,32,79000,59000,P,P,105850,1,2,0,11,10,1,1,0,0,0,0,12938,105850,500,0,11,AUTO,13300,0,665
5000238,1,0.13,3,1,60,51000,29000,A,R,46369,0,0,0,10,8,0,0,0,0,0,0,325155,330013,5500,19,8,AUTO,18100,0,905
5000239,1,0.31,3,0.9,28,22000,15000,L,P,36596,0,0,0,7,3,0,0,0,1,0,0,2395,57876,17500,5366,5,AUTO,9400,0,470
5000240,1,0.44,3,1,61,46000,35000,L,P,209279,0,0,0,6,6,0,0,0,0,0,0,0,209279,12000,102,5,AUTO,6800,0,340
5000241,1,0.27,5,1,40,60000,34000,A,T,115639,0,0,0,6,4,0,0,0,0,0,0,202110,205853,5000,0,6,AUTO,28200,0,1410
5000242,1,0.41,1,1,21,92000,60000,L,R,1696,4,4,6,7,7,0,0,0,0,0,0,13290,1696,31500,31499,7,AUTO,36300,0,1815
5000243,1,0.28,2,1,24,71000,58000,P,R,1988,0,0,0,13,4,0,0,0,0,0,0,10554,1988,6500,4334,11,AUTO,19300,0,965
5000244,1,0.2,5,1,35,62000,53000,L,R,1051,0,0,0,10,4,0,0,0,0,0,0,16619,1051,1000,459,9,AUTO,39000,0,1950
5000245,1,0.39,7,1,28,25000,14000,L,P,3989,0,0,0,14,8,0,0,0,0,0,0,145237,186119,2500,1175,12,AUTO,28200,0,1410
5000246,1,0.18,7,1,51,137000,99000,P,P,166056,0,0,0,5,2,0,0,0,0,0,0,2955,275597,9000,7269,3,AUTO,28000,0,1400
5000247,1,0.08,5,1,45,33000,28000,L,T,80832,0,0,0,5,5,0,0,0,0,0,0,0,80832,19000,13467,4,AUTO,20600,1,-20596.26413
5000248,1,0.49,5,1,43,17000,16000,L,P,72678,0,0,0,7,7,0,0,0,0,0,0,23267,75299,3500,3500,5,AUTO,15000,1,-14756.03179
5000249,1,0.37,5,1,39,70000,51000,A,T,8105,0,0,0,7,7,0,0,0,0,0,0,1279,184296,1000,186,6,AUTO,34100,0,1705
5000250,1,0.39,2,1,19,56000,36000,P,R,45295,0,0,0,12,5,1,1,0,0,0,0,0,194855,3000,204,11,AUTO,34000,0,1700
5000251,1,0.23,2,1,32,52000,39000,A,P,48830,0,0,0,6,3,0,0,0,0,0,0,9146,48830,10000,9999,5,AUTO,28700,0,1435
5000252,1,0.03,5,0.48,32,110000,73000,L,,87140,0,0,0,7,7,1,1,1,0,2,2,44083,87140,5000,0,4,AUTO,29600,0,1480
5000253,1,0.04,4,0.9,38,148000,112000,L,R,5638,1,1,0,8,8,0,0,0,0,0,0,2016,5638,6500,1646,8,AUTO,21700,0,1085
5000254,1,0.3,3,1,42,86000,69000,P,R,134224,0,0,0,4,3,0,0,0,0,0,0,3015,134224,6500,85,3,AUTO,23600,0,1180
5000255,1,0.02,3,1,48,94000,76000,A,R,72512,0,0,1,8,6,0,0,0,0,3,2,3155,72512,3500,1641,3,AUTO,23500,1,-5063.322257
5000256,1,0.21,3,1,25,122000,93000,P,R,85581,0,0,0,8,3,0,0,0,0,0,0,42103,181793,16500,6129,6,AUTO,22500,0,1125
5000257,1,0.27,7,0.97,29,117000,76000,L,P,23535,0,0,0,7,6,0,0,0,0,0,0,0,23535,10500,10012,6,AUTO,7200,0,360
5000258,1,0.21,1,1,23,109000,97000,L,P,13846,0,1,0,12,6,0,0,0,0,0,0,153,21592,46500,0,12,AUTO,9100,0,455
5000259,2,0.38,2,1,43,49000,30000,L,R,25592,0,0,0,4,4,0,0,0,0,0,0,290,25592,19000,655,0,AUTO,32700,0,1635
5000260,1,0.57,3,1,26,44000,32000,L,R,46603,0,0,0,10,1,0,0,0,0,0,0,21415,46603,3000,33,7,AUTO,24400,0,1220
5000261,1,0.38,3,1,61,36000,31000,L,P,11734,0,0,0,6,4,0,0,0,0,1,0,2118,89399,2500,2500,5,AUTO,6000,0,300
5000262,1,0.11,3,1,48,41000,28000,L,R,28082,2,2,0,4,4,6,6,0,0,0,0,107963,135197,6000,5853,3,AUTO,12900,0,645
5000263,2,0.1,4,1,47,163000,110000,P,R,13255,0,0,0,6,2,0,0,0,0,0,0,3290,13255,500,0,6,AUTO,30200,0,1510
5000264,1,0.37,3,0.76,66,160000,93000,L,R,54248,0,0,0,10,8,0,0,0,0,0,0,38314,54248,16500,0,10,AUTO,37200,0,1860
5000265,1,0.69,7,1,,119000,72000,L,R,59393,0,0,0,6,2,0,0,0,0,0,0,1941,330865,4000,3919,6,AUTO,32100,0,1605
5000266,1,0.2,4,1,40,146000,108000,L,P,37981,0,0,0,6,6,0,0,0,3,2,0,80317,98425,5000,3608,6,AUTO,24200,0,1210
5000267,1,0.67,3,1,32,98000,72000,L,T,845,0,0,0,8,7,0,0,0,0,0,0,4943,5003,2500,2500,7,AUTO,16300,0,815
5000268,1,0.02,3,1,45,57000,48000,L,R,38725,0,0,0,6,4,0,0,0,0,0,0,47171,48439,1000,194,6,AUTO,34100,0,1705
5000269,1,0.04,2,0.8,61,71000,42000,L,R,244522,2,2,2,5,3,0,0,0,0,0,0,2059,244522,5000,549,4,AUTO,8200,0,410
5000270,1,0.17,1,0.45,55,117000,104000,P,R,233530,0,0,0,10,8,0,0,0,0,0,0,21982,233530,6500,4004,8,AUTO,30600,0,1530
5000271,1,0.22,1,0.54,51,44000,38000,A,R,70522,0,1,0,2,0,0,0,0,0,0,0,6006,70522,0,0,2,AUTO,39700,0,1985
5000272,2,0.53,3,0.84,20,18000,12000,L,R,57833,0,0,0,13,6,0,0,0,0,0,0,823,57833,4000,3746,11,AUTO,6000,0,300
5000273,1,0.37,3,1,23,18000,13000,L,,39355,0,0,0,10,0,0,0,0,0,0,0,302495,692088,0,0,7,AUTO,22200,0,1110
5000274,1,0.25,7,0.41,27,98000,69000,A,R,5030,0,3,3,10,8,0,0,0,0,0,0,35311,385004,14500,0,9,AUTO,16800,0,840
5000275,1,0.31,3,1,19,76000,56000,P,R,4143,0,0,0,8,7,0,0,0,0,0,0,91532,157753,2500,0,7,AUTO,28400,0,1420
5000276,2,0.44,4,1,52,73000,59000,P,R,132772,0,0,0,0,0,0,0,0,0,0,0,39856,492234,0,0,0,AUTO,36900,0,1845
5000277,1,0.41,6,1,25,58000,41000,L,T,10540,0,0,2,9,0,0,0,0,4,0,0,2403,83500,0,0,8,AUTO,19000,1,-18918.68307
5000278,1,0.15,6,0.62,74,52000,45000,L,R,206527,0,0,0,4,3,0,0,0,0,0,0,153,206527,6000,853,3,AUTO,34000,0,1700
5000279,1,0.42,2,0.97,19,20000,15000,A,T,19475,0,0,0,7,3,5,5,0,0,0,0,21243,19475,19500,10938,1,AUTO,17600,0,880
5000280,1,0.01,5,1,,116000,77000,P,P,5107,0,0,3,12,6,0,0,0,3,0,0,211398,270220,1500,251,10,AUTO,6600,0,330
5000281,1,0.37,5,1,58,63000,43000,A,R,10358,0,0,0,3,1,0,0,0,0,0,0,308184,329902,3000,0,2,AUTO,39900,0,1995
5000282,1,0.43,4,0.99,19,24000,19000,L,P,89235,0,0,0,12,5,0,0,0,1,1,4,146343,386920,2000,0,11,AUTO,24600,0,1230
5000283,2,0.01,3,0.68,60,71000,48000,L,P,146524,3,3,3,7,4,0,0,0,0,0,0,2111,146524,1500,1499,7,AUTO,18300,0,915
5000284,1,0.25,1,0.53,77,57000,33000,L,P,38229,0,0,2,6,4,0,0,0,0,0,0,0,65664,500,348,5,AUTO,24800,0,1240
5000285,2,0.19,6,1,29,37000,20000,P,R,13453,1,1,0,3,3,1,1,0,0,0,0,2720,149237,1000,1000,2,AUTO,38900,0,1945
5000286,2,0.29,5,1,59,47000,41000,L,P,14906,0,0,0,9,8,0,0,0,0,0,0,22602,25214,3000,1292,9,AUTO,6600,0,330
5000287,1,0.33,2,1,56,169000,116000,A,R,53177,0,0,1,5,1,0,0,0,0,3,0,973,53177,1000,467,5,AUTO,24400,0,1220
5000288,2,0.32,3,0.83,28,22000,18000,A,P,1121,0,0,0,6,6,0,0,0,0,0,0,16893,36567,47000,46999,6,AUTO,31200,0,1560
5000289,1,0.11,5,1,51,91000,59000,P,P,99716,0,0,0,9,1,0,0,0,0,0,0,8714,99716,11000,1476,7,AUTO,5800,0,290
5000290,1,0.12,6,0.79,37,105000,62000,L,R,114724,0,0,0,8,8,0,0,0,0,0,0,14003,114724,15000,9757,8,AUTO,28700,0,1435
5000291,1,0.48,3,1,36,23000,18000,L,P,76547,0,0,0,4,3,0,0,0,0,0,0,10711,76547,2000,67,3,AUTO,10200,0,510
5000292,1,0.44,4,0.9,48,41000,35000,A,P,209871,0,4,0,4,0,0,0,0,0,0,0,455,209871,0,0,3,AUTO,12500,0,625
5000293,1,0.55,4,1,49,47000,36000,A,R,47616,0,0,0,7,7,0,0,0,0,0,0,39659,255861,5000,4089,6,AUTO,24000,0,1200
5000294,1,0.73,5,0.6,18,19000,16000,A,R,1164,2,5,4,11,9,2,2,3,0,1,0,14884,102868,2500,19,10,AUTO,7900,0,395
5000295,1,0.41,4,1,25,25000,19000,A,,5119,0,0,0,5,5,0,0,0,0,0,0,64148,65419,10000,1739,4,AUTO,10500,0,525
5000296,1,0.32,2,1,33,85000,54000,P,P,226953,0,0,0,2,0,0,0,0,0,0,0,4041,270685,0,0,2,AUTO,28500,0,1425
5000297,1,0.29,6,1,41,55000,45000,L,P,33110,0,0,0,8,7,0,0,0,0,0,0,1922,33110,500,500,6,AUTO,23000,0,1150
5000298,1,0.67,5,0.89,22,55000,37000,A,P,64147,0,0,0,14,7,0,0,0,0,0,0,4119,64147,1000,223,11,AUTO,24600,0,1230
5000299,1,0.85,4,1,18,5000,4000,L,R,4781,0,0,0,7,6,0,0,0,4,0,0,783,33786,10000,6854,5,AUTO,30200,0,1510
5000300,1,0.39,3,1,28,11000,7000,A,P,32134,2,2,4,0,0,0,0,0,0,0,0,2004,32134,0,0,0,AUTO,33900,0,1695
5000301,1,0.4,2,0.86,29,32000,18000,L,P,90916,2,2,0,4,4,0,0,0,0,0,0,555,229686,1500,705,3,AUTO,23400,1,-9239.945498
5000302,1,0.12,3,0.62,25,126000,96000,P,T,58641,0,0,0,10,8,6,6,0,0,0,1,319286,325236,500,169,8,AUTO,15100,0,755
5000303,1,0.42,5,1,40,53000,43000,A,R,244711,0,0,0,13,1,0,0,0,0,0,0,143661,244711,3500,199,11,AUTO,15700,0,785
5000304,1,0.81,4,1,45,104000,66000,L,P,5874,0,0,0,5,4,0,0,0,0,0,0,17574,5874,5000,5000,4,AUTO,15900,0,795
5000305,1,0.36,7,0.64,50,52000,39000,A,P,75529,0,2,0,6,6,0,0,0,0,0,0,8063,879912,2500,224,6,AUTO,13000,0,650
5000306,1,0.32,2,1,48,36000,28000,L,T,30934,0,0,0,7,7,0,0,0,0,0,0,1216,30934,16000,5968,6,AUTO,30500,0,1525
5000307,1,0.33,1,1,51,54000,39000,P,R,167834,0,0,0,11,11,0,0,0,0,0,0,424,167834,7500,4082,11,AUTO,5700,0,285
5000308,1,0.45,7,1,47,62000,54000,A,R,8775,0,0,0,9,8,0,0,0,0,0,0,58,8775,4500,74,8,AUTO,32100,0,1605
5000309,1,0.38,1,0.84,25,46000,25000,A,R,3647,0,0,0,4,2,0,0,0,0,0,0,911,3647,16500,1877,3,AUTO,8500,0,425
5000310,1,0.15,4,0.48,37,67000,38000,P,R,143581,2,2,0,10,8,0,0,3,4,0,0,17257,143581,3000,629,9,AUTO,8200,0,410
5000311,1,0.08,4,1,68,47000,35000,P,P,37632,0,0,0,4,4,0,0,0,0,0,0,2941,458643,20000,0,4,AUTO,5000,0,250
5000312,1,0.03,3,1,39,39000,31000,P,P,58833,0,0,0,3,1,0,0,0,0,0,0,8585,58833,11000,1837,3,AUTO,30000,0,1500
5000313,1,0.39,3,0.92,41,94000,62000,P,R,121159,0,0,0,9,8,0,0,0,0,2,0,1790,121159,500,414,8,AUTO,10600,0,530
5000314,2,0.12,3,0.97,43,46000,34000,P,R,36098,0,0,2,11,1,0,0,0,0,0,0,7190,133330,4000,348,0,AUTO,33200,0,1660
5000315,1,0.29,3,0.6,52,103000,72000,L,P,198342,0,0,0,3,1,5,5,0,0,0,0,160111,393963,3500,0,2,AUTO,23100,0,1155
5000316,1,0.52,4,0.93,45,9000,7000,A,R,11794,0,0,0,8,8,0,0,0,0,0,0,144149,154574,5000,5000,6,AUTO,17300,0,865
5000317,2,0.32,2,1,20,59000,53000,A,P,11459,0,3,0,8,6,0,0,0,0,1,0,51250,159634,17500,76,6,AUTO,17400,0,870
5000318,1,0.42,2,1,42,66000,50000,L,R,9226,0,0,0,7,6,0,0,0,0,0,0,627,307315,1000,999,6,AUTO,20300,0,1015
5000319,1,0.41,3,0.62,64,47000,28000,P,P,55377,0,0,0,7,1,0,0,0,0,0,1,2517,55377,3000,3000,7,AUTO,7500,0,375
5000320,2,0.36,7,1,26,18000,16000,A,R,366,0,0,0,9,7,0,0,0,0,0,0,17616,366,500,260,8,AUTO,9900,0,495
5000321,1,0.35,5,0.91,32,65000,55000,L,P,4472,2,4,0,10,8,0,0,0,0,0,0,0,12209,4000,3770,8,AUTO,27500,0,1375
5000322,1,0.44,4,1,22,65000,44000,A,P,160250,0,0,0,7,2,0,0,0,0,0,0,3958,455407,1000,999,6,AUTO,7400,0,370
5000323,1,0.47,2,1,55,98000,61000,L,P,9936,0,0,0,6,3,0,0,0,0,0,0,61304,64874,1000,246,3,AUTO,9800,0,490
5000324,1,0.19,3,0.73,40,113000,69000,L,R,150712,0,0,0,13,11,0,0,0,0,0,0,5044,150712,4000,1884,8,AUTO,39300,0,1965
5000325,1,0.35,1,1,21,88000,55000,L,T,3914,0,0,0,12,11,0,0,0,2,0,0,1072,3914,1000,227,10,AUTO,31100,0,1555
5000326,1,0.32,6,1,47,83000,54000,L,P,17675,1,1,0,13,11,0,0,0,0,0,0,805,17675,10000,40,11,AUTO,19100,0,955
5000327,1,0.24,1,1,28,144000,90000,L,R,3634,0,0,0,10,4,0,0,0,0,0,0,20779,3634,4500,177,9,AUTO,11200,0,560
5000328,1,0.34,4,1,22,35000,31000,L,P,56248,0,0,0,12,10,0,0,0,0,0,0,930,56248,4500,4499,12,AUTO,29000,0,1450
5000329,1,0.72,7,1,42,69000,46000,P,P,67465,0,0,0,7,1,0,0,0,0,0,0,51460,67465,1000,0,5,AUTO,37500,0,1875
5000330,1,0.26,1,1,49,64000,55000,P,T,148349,0,0,0,7,7,0,0,0,0,0,0,2392,215745,24500,0,5,AUTO,36500,0,1825
5000331,1,0.2,3,0.42,61,34000,22000,A,P,153047,0,0,0,5,2,0,0,0,0,0,0,9184,153047,12500,7850,4,AUTO,37100,0,1855
5000332,2,0.28,4,0.9,55,148000,87000,P,R,171549,0,0,0,7,7,0,0,0,5,0,0,41200,171549,2500,2085,7,AUTO,15900,0,795
5000333,1,0.21,1,0.44,50,148000,134000,L,R,125285,0,0,0,3,0,2,2,0,0,0,0,9257,125285,0,0,2,AUTO,33700,0,1685
5000334,1,0.1,5,1,27,152000,87000,P,R,22218,0,0,0,13,1,0,0,0,0,0,0,214078,232165,3500,0,11,AUTO,34000,0,1700
5000335,1,0.6,6,1,36,16000,13000,L,,33246,0,0,0,4,1,3,3,0,0,0,2,298223,399631,16000,13596,4,AUTO,10500,0,525
5000336,1,0.01,3,0.92,38,80000,60000,L,R,46591,0,0,0,6,5,0,0,0,0,0,0,2398,260581,13000,5340,5,AUTO,7100,0,355
5000337,1,0.7,3,1,30,54000,34000,A,R,74479,0,0,0,4,2,0,0,0,0,0,0,815,74479,7500,1450,3,AUTO,29800,0,1490
5000338,2,0.54,3,1,18,72000,51000,P,R,72632,0,0,0,13,1,0,0,0,0,0,0,626,147993,4500,77,12,AUTO,6400,0,320
5000339,1,0.34,5,1,62,163000,96000,L,P,134494,0,1,0,3,2,0,0,0,0,0,0,33752,134494,8000,8000,3,AUTO,7600,0,380
5000340,1,0.09,2,0.52,22,92000,52000,L,T,17575,0,0,0,6,2,0,0,0,0,0,0,134946,135654,2000,2000,3,AUTO,26100,1,-3508.094396
5000341,1,0.18,2,1,34,64000,37000,L,T,48640,0,3,0,7,6,0,0,0,0,0,0,40734,48640,7500,4371,7,AUTO,10200,0,510
5000342,2,0.31,6,1,46,107000,83000,P,P,3332,2,2,1,4,3,0,0,0,1,0,4,18265,3332,2000,1505,0,AUTO,38900,0,1945
5000343,1,0.34,3,1,37,55000,37000,L,P,191338,0,2,0,5,4,0,0,0,0,0,1,101769,260177,10500,5605,4,AUTO,27400,0,1370
5000344,2,0.34,4,0.41,44,28000,17000,L,R,586,0,0,0,11,9,0,0,0,0,0,0,5756,56004,2500,1221,2,AUTO,14500,0,725
5000345,2,0.46,5,1,18,22000,14000,A,P,699,1,1,0,9,9,0,0,0,0,0,0,4325,699,1000,999,9,AUTO,17500,0,875
5000346,2,0.35,6,0.43,19,44000,29000,L,R,3860,0,0,0,8,6,0,0,0,0,0,0,2769,23398,1000,130,6,AUTO,15800,0,790
5000347,1,0.9,4,1,20,21000,13000,A,R,9167,1,1,0,12,7,0,0,0,0,0,0,4008,9167,30500,0,9,AUTO,14600,0,730
5000348,2,0.65,2,1,27,33000,29000,A,R,774,0,0,0,3,0,0,0,0,0,0,0,138903,254513,0,0,3,AUTO,21400,0,1070
5000349,1,0.4,2,1,21,102000,80000,L,P,3448,0,0,0,2,1,0,0,0,0,0,0,183,3448,35000,28433,0,AUTO,39100,0,1955
